0.00000	-0.00200	1.00500
0.03800	-0.09300	0.03300
-0.00300	-0.00200	0.99800
0.05400	-0.06300	-0.01300
0.00100	-0.00100	1.00300
0.09900	-0.03200	-0.01300
0.00000	0.00200	1.00400
0.09900	-0.04700	-0.04300
0.00400	0.00000	1.00200
0.00800	-0.06300	-0.05900
0.00100	0.00100	1.00300
-0.02300	-0.09300	-0.01300
-0.00300	-0.00100	1.00300
0.05400	-0.03200	-0.01300
0.00200	-0.00200	1.00000
0.05400	-0.10900	-0.01300
0.00100	0.00000	1.00000
0.06900	-0.04700	-0.07400
0.00100	-0.00100	1.00000
-0.00800	-0.06300	0.04800
-0.00200	0.00000	0.99900
0.00800	-0.01700	-0.04300
-0.00200	-0.00200	1.00100
0.05400	-0.03200	0.01800
0.00200	-0.00100	0.99700
0.05400	-0.04700	0.00200
0.00200	-0.00100	1.00200
0.05400	-0.13900	-0.04300
-0.00100	0.00000	1.00100
-0.00800	-0.03200	0.01800
0.00100	0.00300	1.00100
-0.00800	-0.00200	-0.02800
0.00100	-0.00200	1.00300
0.03800	-0.00200	0.00200
0.00200	-0.00100	0.99800
0.02300	-0.03200	0.10900
0.00000	-0.00100	1.00400
0.05400	-0.03200	-0.01300
0.00400	0.00000	0.99900
-0.02300	-0.03200	0.06300
0.00100	-0.00100	0.99800
0.00800	-0.01700	-0.01300
-0.00100	-0.00200	0.99900
-0.02300	-0.07800	0.01800
0.00300	0.00100	1.00100
0.00800	-0.01700	0.09400
-0.00100	0.00000	0.99900
0.05400	-0.04700	0.01800
0.00000	0.00000	1.00200
0.00800	-0.07800	-0.08900
0.00100	-0.00300	1.00600
0.02300	-0.00200	0.00200
0.00100	-0.00400	0.99800
0.05400	-0.09300	0.00200
-0.00100	-0.00400	1.00400
-0.00800	-0.06300	-0.04300
0.00000	0.00000	0.99900
0.00800	-0.04700	0.00200
0.00000	0.00100	1.00400
0.05400	-0.06300	-0.07400
-0.00100	0.00000	1.00500
-0.02300	-0.09300	-0.02800
-0.00100	-0.00400	1.00000
-0.03800	-0.10900	0.06300
0.00000	0.00100	1.00500
-0.06900	-0.04700	-0.05900
0.00000	0.00000	1.00200
0.02300	-0.06300	-0.02800
0.00000	0.00200	0.99800
0.05400	-0.06300	-0.01300
0.00200	0.00000	0.99900
0.03800	-0.00200	0.00200
0.00200	-0.00100	1.00200
-0.06900	-0.04700	0.03300
0.00200	0.00200	1.00300
-0.02300	-0.10900	-0.08900
0.00000	-0.00200	1.00200
0.03800	-0.04700	0.06300
-0.00100	0.00000	1.00400
0.02300	-0.06300	-0.04300
0.00200	0.00100	1.00100
-0.00800	-0.07800	0.00200
-0.00100	0.00100	1.00200
0.03800	-0.07800	-0.07400
0.00000	0.00100	0.99900
-0.05300	0.02900	-0.02800
0.00000	-0.00100	1.00400
-0.03800	-0.04700	-0.02800
-0.00100	0.00100	1.00100
-0.03800	-0.01700	-0.02800
0.00100	0.00100	1.00400
0.00800	-0.06300	0.03300
-0.00200	-0.00200	1.00300
-0.00800	-0.01700	-0.05900
-0.00100	-0.00100	1.00300
0.05400	-0.10900	0.01800
0.00200	0.00000	1.00000
-0.00800	-0.00200	-0.07400
0.00200	-0.00100	0.99900
-0.02300	-0.06300	0.01800
0.00100	0.00000	1.00300
0.06900	-0.13900	0.00200
0.00100	0.00000	1.00500
-0.00800	-0.01700	0.01800
0.00100	-0.00200	0.99900
-0.03800	-0.15400	0.00200
-0.00100	0.00000	1.00300
0.00800	-0.04700	-0.05900
-0.00100	-0.00100	1.00200
0.06900	0.01400	-0.02800
0.00100	0.00000	1.00300
-0.02300	-0.01700	0.04800
0.00000	-0.00200	1.00300
-0.02300	-0.09300	-0.05900
0.00000	0.00100	0.99900
-0.03800	-0.03200	-0.01300
0.00000	0.00000	1.00500
0.05400	0.01400	0.00200
0.00000	-0.00100	1.00200
0.03800	-0.03200	-0.05900
0.00100	-0.00200	1.00200
0.00800	-0.06300	-0.02800
0.00100	0.00100	1.00600
0.00800	-0.07800	-0.05900
0.00100	0.00100	1.00300
0.02300	-0.03200	0.00200
0.00200	-0.00300	1.00100
-0.03800	-0.04700	-0.01300
0.00100	0.00100	1.00000
-0.00800	-0.01700	-0.02800
-0.00100	-0.00200	1.00100
0.08400	-0.00200	-0.05900
0.00000	0.00100	1.00400
0.00800	0.02900	0.00200
0.00100	0.00200	1.00500
0.02300	-0.06300	0.01800
-0.00100	0.00200	1.00300
0.02300	-0.04700	0.44500
0.00000	-0.00700	0.99700
0.02300	-0.13900	0.17000
-0.00100	0.00500	1.01000
0.11500	0.01400	-0.22700
-0.00100	-0.00400	1.00100
0.09900	0.01400	-0.02800
0.00800	0.00700	1.00500
-0.16000	0.02900	0.15500
-0.00400	-0.00500	0.99100
0.02300	-0.06300	0.01800
0.00600	-0.00900	1.00900
0.11500	-0.09300	-0.04300
0.00800	0.00300	1.00400
0.09900	0.05900	-0.25700
0.00200	0.00300	0.99600
0.05400	-0.07800	-0.07400
0.00200	-0.00100	1.00300
0.09900	-0.06300	0.04800
0.00100	-0.00600	0.99700
-0.09900	-0.01700	0.07900
-0.00500	-0.00100	1.00300
-0.03800	-0.07800	-0.10400
0.00300	0.00500	0.99500
0.00800	-0.07800	0.07900
0.00300	-0.00200	1.00600
-0.02300	0.05900	-0.15000
-0.00900	0.00000	0.99500
-0.03800	-0.06300	0.01800
0.00000	-0.00300	1.00600
-0.02300	-0.00200	-0.01300
-0.00600	0.00500	1.00200
0.02300	-0.09300	0.03300
0.00600	-0.00300	0.99700
0.03800	-0.20000	-0.04300
-0.06000	0.00500	0.99800
0.19100	-0.20000	0.07900
0.00000	-0.00200	1.01700
-0.00800	0.10500	-0.10400
0.00400	0.00700	0.99800
-0.03800	0.16600	0.07900
-0.00600	0.00600	1.00900
0.13000	-0.26100	-0.02800
0.00300	-0.00500	0.99900
-0.09900	-0.04700	0.03300
-0.00200	0.00500	1.00400
-0.14500	0.10500	0.10900
-0.00300	-0.01400	0.99900
0.14500	-0.18500	-0.18100
0.01000	0.00600	0.99900
-0.08400	0.33400	0.07900
-0.00900	-0.00100	1.00100
0.14500	-0.26100	-0.02800
0.00600	-0.01000	1.02200
-0.00800	0.01400	-0.04300
-0.00100	0.00600	1.00900
0.05400	-0.23100	0.03300
-0.00200	-0.00500	1.01500
3.91600	-0.09300	-0.08900
0.00400	0.00800	1.04900
0.02300	0.01400	0.01800
-0.00500	-0.00500	1.00100
-0.02300	-0.07800	0.06300
-0.00100	-0.00400	0.99400
-0.05300	-0.20000	-0.07400
0.00200	0.00800	0.99800
-0.03800	-0.10900	0.03300
0.00000	-0.00600	1.00200
0.06900	-0.01700	-0.07400
0.00200	0.01100	0.99700
0.02300	-0.12400	0.06300
-0.00300	-0.00100	1.01100
0.09900	0.02900	-0.10400
-0.00200	-0.00100	1.00300
0.02300	0.05900	0.07900
-0.00600	0.00300	1.00500
0.06900	-0.10900	-0.04300
0.00200	-0.00400	0.99500
-0.05300	0.09000	0.07900
-0.00300	0.00500	1.00600
0.17600	-0.27600	-0.15000
0.01100	-0.00100	1.01000
-0.08400	-0.10900	-0.02800
0.00100	0.00600	1.00500
0.09900	-0.01700	-0.01300
0.00400	-0.00200	1.00600
-0.05300	0.09000	0.04800
-0.00600	0.00500	1.00200
-3.84000	-0.09300	0.00200
0.00100	0.00000	1.00900
0.02300	0.13600	-0.02800
-0.00400	0.00200	0.99800
0.08400	0.09000	0.12500
-0.00200	-0.00400	1.00100
0.05400	-0.06300	-0.05900
-0.00400	0.00000	0.99600
-0.02300	-0.26100	0.06300
-0.00200	0.00000	1.00000
0.00800	-0.09300	-0.18100
0.00600	0.00400	0.99800
0.09900	-0.12400	-0.05900
-0.01700	-0.00500	1.00500
-0.19100	-0.09300	0.00200
0.00800	0.00900	1.01200
-0.02300	0.24300	-0.04300
-0.01400	0.00200	1.01000
-0.49600	-0.46000	0.10900
0.00600	0.00300	0.99800
0.19100	0.05900	-0.21100
-0.00500	-0.00800	0.97600
-0.49600	0.50200	0.76600
0.00200	-0.02600	0.98600
-0.25200	-0.07800	-0.60800
0.03900	0.02200	0.99100
0.75600	-0.88700	0.24700
0.01900	0.02000	0.97800
0.11500	-0.67300	-0.13500
0.01300	0.00400	1.01100
0.80200	-0.90200	-0.74600
-0.02000	-0.02400	1.01800
0.51200	-0.07800	-0.30300
-0.02200	0.02400	0.98800
1.59500	-0.53600	0.55200
0.02000	-0.00500	0.97500
0.48100	-0.47500	-0.08900
0.00100	-0.01900	1.03100
0.51200	-1.14700	-0.79100
0.01300	-0.00700	1.00900
-0.78600	0.31900	-0.34900
-0.00200	0.02700	0.98400
-0.28200	-0.71900	-0.31800
0.00500	-0.04600	0.98900
0.25200	-1.10100	-0.39500
0.02800	-0.01200	1.03400
1.61100	-0.58200	0.43000
0.02700	-0.02000	0.98400
0.28300	0.45600	-0.48600
-0.02000	0.02300	1.00200
0.08400	-0.15400	-0.24200
-0.01500	-0.00400	1.02400
0.29800	-0.20000	0.26200
0.00200	0.03800	0.97000
0.26700	-1.29900	0.17000
0.00300	-0.01400	1.02200
0.02300	-0.85700	0.81200
0.00000	-0.00500	1.00000
0.31300	0.54800	0.52200
-0.01700	-0.04700	0.99400
-0.14500	0.16600	-0.31800
-0.03500	-0.01400	1.04400
-0.32800	0.65500	-0.10400
-0.00500	0.00200	0.95400
0.03800	0.54800	-0.47100
-0.02800	0.01000	1.00700
-1.35100	0.85300	-0.62400
-0.01100	-0.01500	0.99100
-0.38900	0.80800	0.62800
0.01200	-0.01900	0.95700
0.55700	-0.38300	-0.47100
0.01900	-0.00800	1.03500
0.00800	0.74600	-0.01300
-0.02800	-0.00400	0.96300
0.64900	-0.26100	-0.18100
0.02100	0.01000	0.99800
-0.08400	0.31900	-0.31800
-0.02400	0.02700	1.02500
0.89300	-0.27600	0.47600
0.01000	0.06300	1.00600
-0.42000	-0.36800	0.46000
0.01700	-0.02000	1.00200
-0.31300	0.04400	0.41500
-0.02500	-0.02000	1.02300
0.48100	0.12000	0.56700
-0.00800	-0.02800	0.96300
0.49600	-1.19200	-0.63900
-0.00400	-0.00100	1.01500
-0.20600	0.48700	-0.66900
-0.02900	0.01600	0.99300
-0.31300	-0.65800	-0.12000
0.03000	0.01700	0.98400
0.13000	0.80800	-0.51700
0.01000	0.00500	1.00900
-0.34300	-0.12400	0.64400
0.01700	0.01800	0.99400
-0.31300	0.59400	0.17000
0.00700	-0.04700	0.99800
-0.25200	0.79200	-0.18100
-0.03100	-0.00300	1.02100
-0.31300	-0.41400	0.15500
-0.00800	0.00100	0.99400
0.17600	-0.52100	0.21600
0.00000	0.00000	1.04800
-0.48100	0.70100	0.32300
-0.02500	0.01500	1.01800
0.72500	-0.96300	0.85700
0.04700	-0.01000	1.00000
0.38900	-0.00200	-0.19600
-0.00200	0.00400	1.02100
0.42000	-0.75000	-0.34900
-0.00600	-0.01700	1.01700
0.29800	-0.10900	-0.42500
0.00400	-0.00900	0.98600
-3.71700	-0.15400	-0.83700
0.01200	-0.01300	1.01400
0.22100	0.15100	0.18600
-0.00400	0.01200	0.98800
-0.98500	1.25000	0.20100
0.00800	-0.01400	0.95500
-0.49600	0.47200	-0.18100
-0.02800	-0.03800	0.98200
0.72500	0.73100	0.12500
0.01300	-0.00500	0.99600
-0.16000	0.38000	-0.19600
-0.02300	0.00900	0.97200
0.28300	0.09000	0.12500
-0.02700	0.01700	1.01600
0.71000	0.16600	0.98000
0.00500	0.02500	0.99800
-0.35900	-0.76500	0.26200
-0.00200	-0.00300	1.03700
0.83200	-1.08600	0.67400
0.00100	-0.01000	1.01500
0.28300	0.56300	0.21600
-0.01600	0.00000	0.98800
0.58800	0.25800	-0.77600
-0.01200	-0.00700	1.04400
0.38900	0.70100	0.04800
-0.02700	0.03600	0.98200
0.17600	0.44100	-0.48600
0.00100	0.01400	0.98900
0.20600	-0.65800	-0.25700
0.02900	0.02300	1.03600
-0.37400	0.68500	0.15500
0.01200	0.04400	0.95800
-0.46600	-1.08600	-0.56200
0.01300	-0.02400	1.01400
0.67900	-0.59700	-0.73000
0.00700	0.02000	1.02300
-0.31300	0.09000	0.06300
0.01600	0.01900	0.96800
-0.28200	-0.94800	-0.39500
0.00600	-0.00900	1.02800
0.66400	-0.50500	0.56700
0.00700	0.04000	1.00800
-0.71000	0.05900	0.65900
0.01000	-0.00700	0.97400
0.60300	-1.20800	0.39900
0.01300	-0.01600	1.06800
0.64900	0.45600	0.41500
-0.00400	0.02400	0.99700
0.48100	-0.38300	-0.25700
-0.00600	-0.02200	1.02100
0.43500	0.15100	-0.37900
0.00900	0.05100	1.03500
-0.46600	0.45600	-0.65400
0.02400	0.00200	0.98500
-0.03800	-0.18500	-0.16600
-0.01300	-0.01200	1.00900
0.11500	-0.36800	-0.27200
-0.02400	0.01000	0.99800
-0.83200	1.43300	0.04800
-0.00100	0.00500	0.95800
0.57300	-0.90200	0.21600
-0.00700	-0.02200	1.02800
-0.72500	0.07500	-0.10400
0.01400	-0.02900	0.98900
1.16800	0.02900	0.18600
0.03500	0.03200	0.99700
0.00800	-0.17000	0.09400
-0.02000	0.04800	1.04000
0.46600	-1.14700	-0.82200
-0.00600	-0.01100	1.00900
-0.14500	-0.09300	0.39900
0.00400	-0.01400	0.99100
-0.08400	0.38000	0.09400
0.01200	-0.02000	0.99700
-0.26700	-0.24600	-0.18100
0.00400	0.03800	1.02400
0.64900	-0.62800	-0.57800
-0.00900	0.03100	1.02500
0.22100	0.73100	0.50600
0.02100	-0.00500	0.95800
0.42000	-0.61200	0.61300
0.01900	-0.01400	1.02100
0.29800	0.83800	-0.63900
0.00300	-0.00600	0.96700
0.13000	-1.11600	-0.33300
-0.00700	-0.01500	0.99300
-1.12200	0.74600	0.04800
0.01100	-0.00400	0.99500
0.08400	-0.88700	0.76600
-0.00800	0.01700	1.03100
-0.34300	-0.55100	-0.62400
-0.01900	-0.01400	1.00900
1.35100	-1.08600	-0.04300
-0.03100	-0.02300	1.00600
-0.87800	0.09000	-0.04300
0.00500	0.00800	0.96700
-1.30500	0.56300	-0.41000
-0.01700	-0.03100	0.94600
0.40500	0.12000	0.10900
-0.03300	-0.00400	0.93100
-0.54200	0.22700	0.53700
-0.04000	0.00800	0.96000
-0.84700	1.86100	-0.07400
-0.01000	-0.02500	0.92400
-1.36600	1.73900	0.18600
-0.02800	-0.03300	0.93400
-0.81700	0.99100	-0.19600
-0.01900	-0.02400	0.95900
-0.69500	0.33400	0.46000
-0.01900	-0.00300	0.95400
0.78600	-0.56700	-0.10400
0.00600	0.01300	0.97400
-0.69500	1.11300	-0.65400
0.00800	-0.00200	0.93700
-2.00800	0.25800	-0.34900
-0.00700	-0.05100	0.91700
-1.19800	1.12800	-0.36400
-0.03300	-0.03800	0.94600
0.60300	-1.02500	0.09400
0.01000	0.01600	0.93600
1.55000	-0.78000	0.12500
0.00000	-0.01800	0.96200
-0.78600	-1.80300	-0.74600
0.01200	0.00700	1.00900
-1.01500	0.24300	-0.30300
0.00300	-0.01700	1.00100
1.68700	-0.68900	-0.08900
-0.05600	0.00400	1.04500
2.72500	-1.75700	-0.36400
0.03500	-0.01900	1.06400
0.80200	1.51000	-0.47100
0.01000	-0.02900	0.94800
0.52700	-1.14700	-0.53200
0.01100	0.02200	1.01300
-1.07600	0.70100	0.00200
0.02300	0.01700	1.00500
-0.46600	-0.15400	0.03300
0.00000	-0.00300	1.00800
-2.64900	2.04400	-0.53200
-0.03700	-0.06800	0.91800
-0.64900	-0.38300	-0.34900
-0.03800	-0.03600	0.94900
0.55700	0.54800	0.88800
-0.01300	0.04300	1.01700
0.38900	-1.65100	0.47600
0.01000	-0.03300	0.98500
0.98500	0.51700	-0.28800
-0.00800	0.02800	1.00900
-0.55700	1.49500	0.46000
-0.04500	-0.02100	1.04500
1.58000	-0.55100	-0.42500
-0.00700	-0.04500	0.96600
-3.19800	0.09000	-0.73000
-0.05500	-0.07300	1.01300
1.82400	1.08200	-0.19600
0.02700	0.07600	1.02200
-2.42000	2.01400	0.03300
0.00700	-0.10600	0.93800
2.11500	-0.03200	0.12500
-0.02500	-0.03200	0.98400
1.87000	-0.07800	0.64400
-0.01000	0.04500	0.97200
-0.48100	0.83800	-0.28800
-0.00700	0.01300	0.92500
0.42000	-2.18500	-0.25700
0.05600	-0.03100	1.06900
0.55700	0.02900	0.61300
0.01800	0.02400	1.02900
-0.40500	0.15100	0.29200
0.03600	-0.00900	1.00000
-0.71000	0.59400	-0.80700
-0.08000	-0.06900	0.95000
-1.61100	1.22000	0.49100
-0.03700	-0.11700	0.91600
-1.13700	-1.11600	0.41500
-0.03800	-0.00200	1.02800
0.97000	0.13600	0.58300
-0.03200	-0.01200	1.01300
0.83200	-2.23100	-0.12000
-0.01600	-0.04000	0.95600
0.45000	0.05900	0.29200
0.01900	-0.00700	1.03300
-0.31300	0.73100	0.50600
-0.05800	-0.04900	0.91100
-1.56500	-0.65800	0.75100
-0.00600	0.03900	1.05500
-0.17600	0.68500	-0.59300
-0.03500	-0.03400	0.96000
-0.60300	0.31900	0.01800
-0.02500	-0.01900	1.00600
-1.67200	1.73900	-0.33300
-0.00100	-0.06200	0.93600
0.98500	-0.41400	0.17000
0.01000	0.04400	1.07200
-1.97700	2.15100	-0.68500
-0.05900	-0.02900	0.94700
0.54200	-0.55100	0.73500
0.02600	0.06700	1.08200
2.57300	-2.01700	-0.10400
0.01400	0.07300	0.99400
3.53400	-3.45200	0.67400
0.10000	0.09200	1.13400
-1.29000	-1.31500	-0.83700
-0.04800	-0.04700	0.87000
1.48900	-0.76500	0.59800
0.01800	0.06500	0.94800
1.74800	-5.74200	-0.42500
0.06000	-0.01300	1.05600
2.46600	-1.43700	0.04800
-0.00100	0.00900	1.10800
-0.37400	-1.91000	-0.66900
0.01500	0.02800	1.02500
2.14500	1.29600	0.99500
0.01500	0.07100	1.07700
0.69500	-2.35300	0.20100
0.04900	0.08000	1.09500
-2.09900	2.94500	0.35400
-0.03700	-0.03600	0.91900
-1.91600	-1.23800	0.09400
0.02500	-0.00500	0.99000
-0.83200	0.86900	0.56700
0.00400	-0.02700	1.01900
-1.19800	0.60900	-0.42500
-0.07200	0.01300	0.93400
-1.25900	0.07500	-0.36400
0.01400	-0.03100	0.98400
-1.70200	1.09800	-0.33300
-0.05300	-0.04300	0.91400
-0.09900	-0.94800	0.36900
-0.01100	-0.03900	1.03800
-1.12200	1.32700	-0.15000
-0.03400	-0.06300	0.97400
-0.52700	0.18200	0.50600
-0.01000	0.02400	0.98600
-0.42000	2.18200	-0.10400
-0.10700	0.02200	0.89300
0.86300	1.66200	-0.10400
-0.04500	0.05500	0.99600
0.14500	-4.07800	-0.60800
-0.00400	-0.03900	0.97600
0.26700	-0.84100	0.24700
0.00300	-0.01500	0.96900
-0.38900	-0.62800	-0.08900
0.01900	0.01700	1.11900
2.14500	-2.00200	-0.27200
-0.05300	-0.01600	0.93900
0.87800	-0.91800	0.26200
0.05100	0.03300	1.03300
0.32800	-0.03200	-0.10400
0.04200	-0.03800	1.12100
1.18300	-2.52100	0.10900
0.00600	0.11400	1.01400
1.21400	-0.15400	-0.44000
0.01900	0.01700	0.96700
-0.32800	-0.41400	0.20100
-0.00500	0.02700	1.04200
1.21400	-1.78800	0.06300
0.06500	-0.00400	1.09300
0.78600	-1.46700	-0.12000
0.08500	0.02500	1.01500
-0.55700	-1.00900	-0.27200
0.00100	-0.01600	1.02700
-0.80100	-0.88700	-0.66900
0.01700	-0.02000	1.00300
1.76300	1.02100	0.99500
0.01700	0.08300	1.02300
1.18300	0.13600	-0.68500
-0.02400	-0.02700	1.03100
0.02300	2.89900	-0.50100
-0.11500	-0.08700	0.95000
-0.72500	2.27300	0.85700
-0.04600	-0.02400	1.01000
-1.68700	-0.07800	-0.47100
0.01000	0.01000	1.06100
-1.01500	2.02900	-0.21100
-0.10900	-0.00300	0.93800
1.58000	-0.58200	-0.22700
0.04600	0.00800	0.98200
0.05400	2.71600	1.01000
-0.02600	0.11800	1.03700
2.35900	-0.26100	-0.85300
0.05100	0.08100	1.07200
-2.37400	4.10500	0.18600
-0.14100	-0.06900	0.80900
2.28300	-1.23800	-0.02800
0.10100	0.07100	1.09500
-0.66400	3.17400	0.79600
-0.10600	-0.06200	0.91400
-0.83200	0.10500	-0.53200
-0.02000	0.01900	0.99000
-0.38900	-1.74200	-0.18100
-0.04300	0.01500	0.95900
-3.06100	-0.17000	-0.12000
-0.02300	-0.06400	0.94500
1.13700	-2.53600	-0.05900
-0.02700	-0.06600	0.98400
-2.37400	0.89900	1.01000
-0.02700	-0.04100	0.95200
0.02300	0.85300	0.00200
-0.06100	-0.07300	0.92100
-1.09200	3.43300	0.27700
0.00700	0.05000	1.06100
-0.52700	0.91400	-0.53200
-0.05200	0.03600	1.00000
-3.68700	-0.23100	-0.01300
-0.07400	-0.09800	0.95500
-0.02300	3.40300	0.23100
-0.08800	0.02100	0.98300
0.13000	-1.29900	-0.41000
0.03300	0.01800	1.13300
2.69500	-2.75000	0.30800
0.05600	0.10000	1.05100
-2.40500	6.21200	0.93400
-0.06700	0.01000	0.97100
-2.80100	2.54800	0.32300
-0.09700	-0.08500	1.00100
0.29800	-0.52100	-0.19600
-0.00800	-0.00300	0.97900
1.01500	-0.26100	-3.98200
0.18700	0.08500	1.08100
1.42800	-2.32200	0.33800
0.19300	0.06400	1.13800
2.97000	-1.63500	0.10900
-0.01700	0.04700	1.02200
0.25200	0.77700	-0.70000
-0.06900	-0.06800	0.96200
-0.93900	-2.50500	0.00200
0.00900	-0.11800	1.03600
-0.60300	3.75400	0.65900
-0.01100	-0.08900	0.95800
-7.44300	7.40300	1.11700
-0.18500	0.00200	0.83400
1.61100	-1.13100	0.21600
0.03600	0.05600	0.92600
-1.10700	-0.06300	-1.06600
0.00400	-0.13300	0.98200
3.07600	-2.59700	-0.19600
0.04400	0.14600	1.10800
0.54200	-3.39100	0.24700
0.07200	-0.04500	0.94600
0.66400	-3.92500	0.32300
-0.01300	-0.05600	1.05100
-2.43500	2.42600	-0.16600
0.02400	0.08200	0.90600
0.51200	-0.97900	-0.37900
-0.02300	-0.02900	0.97700
2.55700	-3.84900	0.03300
0.06000	0.03000	1.10700
-3.48800	-0.35300	-0.36400
-0.07700	-0.10300	0.96200
1.10700	6.99100	1.27000
-0.04800	-0.00100	0.94000
-1.65600	1.47900	0.01800
-0.13000	0.06700	0.89400
1.76300	-2.38300	-0.68500
0.16500	0.12500	1.05100
2.45000	-0.21500	-0.70000
0.04500	-0.01800	1.08700
-2.11400	3.15900	1.30000
0.00100	0.06900	1.05300
-0.51100	-3.91000	-0.21100
0.11900	0.13300	1.21200
-0.11400	-1.23800	0.30800
0.08400	0.06600	1.09300
0.64900	-1.19200	-0.28800
-0.00100	0.07700	1.01800
-1.15300	-6.30700	-0.57800
0.10500	0.08100	1.13100
-0.98500	1.28100	-0.36400
0.02300	-0.16400	1.00400
-1.09200	-0.01700	1.08600
-0.08800	-0.05200	0.94100
1.45800	0.65500	-0.34900
0.05000	-0.01700	0.92000
4.89300	-5.97100	-0.85300
0.11100	0.07900	1.10600
0.06900	3.49500	0.01800
-0.13200	-0.06200	0.93600
4.64900	-8.42900	-0.13500
0.09700	0.03100	1.07400
-3.53400	5.95300	3.60500
-0.11500	-0.16100	0.88700
0.89300	0.19700	0.14000
-0.11100	0.02900	0.90200
1.32100	1.73900	-0.86800
-0.00900	-0.08700	0.87700
-3.82400	0.41100	0.30800
-0.08600	-0.02800	1.01300
-0.00800	3.38800	0.67400
0.01300	0.07200	0.89200
1.68700	1.05200	0.49100
-0.01900	0.04300	0.99800
3.77900	-2.01700	-0.71500
-0.04200	-0.09600	0.90300
0.42000	0.60900	-1.12700
-0.08600	0.06300	0.96200
2.72500	0.50200	0.58300
0.04700	-0.14000	0.99700
-2.66400	-2.52100	0.15500
-0.13700	-0.13200	1.04100
-4.63400	4.53300	0.21600
-0.00800	-0.09100	0.95300
0.60300	-2.41400	-0.10400
-0.01700	0.01800	1.01400
-0.25200	2.85300	0.43000
-0.14400	-0.00900	0.93800
-1.59500	-0.96300	-1.12700
-0.00100	0.00400	1.07800
1.73300	1.70800	1.51400
0.04500	0.06000	1.08000
-3.19800	1.60100	0.29200
-0.04800	0.05500	0.94900
2.80200	-5.62000	-0.27200
0.17200	0.09800	1.23500
-0.20600	3.70800	-0.36400
-0.04900	0.05000	0.91800
-2.55700	0.30400	0.75100
-0.02600	0.00600	1.02900
-1.09200	-1.60500	-0.53200
0.10800	-0.04700	1.13600
1.51900	-2.81100	-0.16600
0.13200	0.03300	1.03100
3.82400	-2.15400	-0.59300
0.02000	0.07900	0.95900
-1.68700	0.74600	0.82700
0.09900	-0.05200	0.96100
2.23700	-5.25400	-0.12000
0.05900	0.07100	1.13800
-1.91600	-1.04000	-0.51700
0.02200	-0.07700	1.01200
-0.20600	-3.58900	0.93400
0.15400	-0.02500	1.02800
-0.28200	-3.71200	-0.73000
0.09100	0.06600	1.13700
2.52700	0.28800	-0.10400
0.05200	-0.02400	1.08700
2.49600	-4.53600	-0.01300
0.19300	0.12400	1.11800
